@relation airlines-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute Airline {US,AA,AS,CO,DL,B6,HA,OO,9E,OH,EV,XE,YV,UA,MQ,FL,F9,WN}
@attribute Flight numeric
@attribute AirportFrom {PHX,LAX,SFO,ANC,LAS,SLC,DEN,ONT,FAI,BQN,PSE,HNL,BIS,IYK,EWR,BOS,MKE,GFK,OMA,GSO,LMT,SEA,MCO,TPA,DLH,MSP,FAR,MFE,MSY,VPS,BWI,MAF,LWS,RST,ALB,DSM,CHS,MSN,JAX,SAT,PNS,BHM,LIT,SAV,BNA,ICT,ECP,DHN,MGM,CAE,PWM,ACV,EKO,PHL,ATL,PDX,RIC,BTR,HRL,MYR,TUS,SBN,CAK,TVC,CLE,ORD,DAY,MFR,BTV,TLH,TYS,DFW,FLL,AUS,CHA,CMH,LRD,BRO,CRP,LAN,PVD,FWA,JFK,LGA,OKC,PIT,PBI,ORF,DCA,AEX,SYR,SHV,VLD,BDL,FAT,BZN,RDM,LFT,IPL,EAU,ERI,BUF,IAH,MCI,AGS,ABI,GRR,LBB,CLT,LEX,MBS,MOD,AMA,SGF,AZO,ABE,SWF,BGM,AVP,FNT,GSP,ATW,ITH,TUL,COS,ELP,ABQ,SMF,STL,IAD,DTW,RDU,RSW,OAK,ROC,IND,CVG,MDW,SDF,ABY,TRI,XNA,ROA,MLI,LYH,EVV,HPN,FAY,EWN,CSG,GPT,MLU,MOB,OAJ,CHO,ILM,BMI,PHF,ACY,JAN,CID,GRK,HOU,CRW,HTS,PSC,BOI,SBP,CLD,PSP,SBA,MEM,MRY,GEG,RDD,PAH,CMX,SPI,EUG,CIC,PIH,SGU,COD,MIA,MHT,GRB,FSD,SJU,AVL,BFL,RAP,DRO,PIA,OGG,SIT,TXK,RNO,DAL,SCE,MEI,MDT,FCA,SJC,KOA,PLN,SAN,GNV,HLN,GJT,CPR,FSM,CMI,GTF,HDN,ITO,MTJ,HSV,BTM,BIL,COU,MSO,SMX,TWF,ISP,GCC,LIH,LNK,DAB,SNA,MQT,LGB,CWA,LSE,BUR,ACT,MHK,MOT,IDA,SUN,GTR,MLB,SRQ,JAC,ASE,LCH,JNU,ROW,BQK,YUM,FLG,EGE,GUC,EYW,RKS,BGR,ELM,ADQ,OTZ,OTH,STT,KTN,BET,SJT,CDC,CEC,SPS,SCC,STX,OME,MKG,WRG,TYR,BRW,GGG,PSG,BKG,YAK,CLL,SAF,CYS,LWB,CDV,FLO,BLI,DBQ,TOL,UTM,PIE,ADK,ABR,TEX,MMH,GUM}
@attribute AirportTo {CLT,DFW,SEA,IAH,MSP,DTW,ORD,ATL,PDX,JFK,SLC,HNL,PHX,MCO,OGG,LAX,KOA,ITO,SFO,MIA,IAD,SMF,PHL,LIH,DEN,LGA,MEM,CVG,YUM,CWA,MKE,BQN,FAI,LAS,ANC,BOS,LGB,FLL,SJU,EWR,DCA,BWI,RDU,MCI,TYS,SAN,ONT,OAK,MDW,BNA,DAL,CLE,JAX,JNU,RNO,ELP,SAT,OTZ,MBS,BDL,STL,HOU,AUS,SNA,SJC,LIT,TUS,TUL,CMH,LAN,IND,AMA,CRP,PIT,RKS,FWA,TPA,PBI,JAN,DSM,ADQ,GRB,PVD,ABQ,SDF,RSW,MSY,BUR,BOI,TLH,BHM,ACV,ORF,BET,KTN,RIC,SRQ,BTR,XNA,MHT,GRR,SBN,SBA,ROA,CID,GPT,MFR,SGU,HPN,OMA,OTH,GSP,LMT,BUF,MSN,BFL,CAE,HRL,OKC,SYR,COS,BTV,CDC,SCC,DAY,SJT,TVC,ROC,ISP,MRY,SBP,MLI,MOB,CIC,SAV,FAT,EKO,GEG,ECP,LFT,SUN,HSV,SHV,CHA,CAK,BZN,MAF,GSO,MDT,PHF,ICT,AZO,RAP,CHS,CLD,MKG,VPS,PIH,ATW,AGS,PNS,BIL,SPI,FAR,CPR,PIA,SPS,TWF,LBB,ALB,CEC,DRO,GJT,GNV,RST,AVL,GRK,PSP,LEX,TRI,SGF,FSM,RDD,OME,MFE,LSE,BMI,MYR,FAY,FSD,EUG,MGM,EVV,MLB,FNT,STT,WRG,ABE,BIS,MOT,MLU,GFK,RDM,COU,LRD,PSC,MOD,PWM,ILM,ABY,CRW,TXK,BRO,BRW,EYW,DAB,ROW,ABI,EAU,TYR,MSO,FLG,CSG,VLD,DHN,OAJ,AEX,CHO,SAF,GGG,FCA,ASE,BKG,MHK,LNK,MQT,YAK,GTR,SMX,SWF,ITH,AVP,ELM,BGM,SIT,PSG,CYS,CLL,SCE,LWB,LCH,GCC,IYK,LWS,COD,HLN,BQK,GTF,DLH,BTM,EGE,IDA,JAC,HDN,MTJ,CMX,CMI,CDV,LYH,ACT,STX,IPL,PAH,HTS,MEI,BLI,ERI,EWN,FLO,ACY,DBQ,TOL,GUC,PLN,BGR,PSE,PIE,UTM,ADK,ABR,TEX,MMH,GUM}
@attribute DayOfWeek {1,2,3,4,5,6,7}
@attribute Time numeric
@attribute Length numeric
@attribute Delay {0,1}

@data
UA,0.041213,PHL,DEN,5,0.283415,0.41374,0
UA,0.05542,ORD,CMH,5,0.283415,0.114504,0
UA,0.106745,BOS,ORD,5,0.283415,0.264122,0
US,0.02483,PHL,PHX,5,0.283415,0.483969,0
WN,0.202995,LBB,DAL,5,0.283415,0.099237,0
WN,0.203379,ONT,LAS,5,0.283415,0.091603,0
WN,0.248688,SAN,OAK,5,0.283415,0.145038,0
WN,0.253296,TPA,JAX,5,0.283415,0.076336,0
WN,0.414309,CLE,MDW,5,0.283415,0.129771,1
WN,0.482785,SLC,LAS,5,0.283415,0.129771,1
WN,0.051965,FLL,JAX,5,0.283415,0.10687,0
WN,0.083451,OAK,LAX,5,0.283415,0.114504,1
WN,0.088698,SMF,SAN,5,0.283415,0.129771,0
WN,0.093178,PHX,LAS,5,0.283415,0.099237,0
WN,0.102905,MSY,DAL,5,0.283415,0.129771,0
WN,0.121592,BWI,MDW,5,0.283415,0.198473,0
OO,0.840266,SLC,SFO,5,0.284115,0.218321,1
UA,0.067452,MSP,ORD,5,0.284115,0.128244,0
OO,0.887495,SMF,ACV,5,0.284815,0.09771,0
B6,0.012671,JFK,BUF,5,0.285514,0.135878,0
UA,0.076923,ORD,DCA,5,0.285514,0.169466,0
DL,0.326891,LGA,PBI,5,0.286214,0.283969,1
DL,0.343274,DCA,MIA,5,0.286214,0.242748,0
DL,0.363241,DCA,ATL,5,0.286214,0.206107,0
FL,0.206195,DCA,MCO,5,0.286214,0.225954,0
UA,0.120696,LAX,ORD,5,0.286214,0.367939,0
UA,0.127608,MCO,ORD,5,0.286214,0.271756,0
US,0.208627,DCA,CLT,5,0.286214,0.145038,0
YV,0.343018,CVG,CLT,5,0.286214,0.131298,0
9E,0.473058,LAN,DTW,5,0.286914,0.091603,0
9E,0.47549,SBN,MSP,5,0.286914,0.151145,0
9E,0.47613,MBS,DTW,5,0.286914,0.090076,0
9E,0.497888,MDW,DTW,5,0.286914,0.128244,0
9E,0.509535,EVV,DTW,5,0.286914,0.145038,1
9E,0.524382,RDU,JFK,5,0.286914,0.206107,0
9E,0.550365,IND,RDU,5,0.286914,0.160305,0
9E,0.552029,DTW,ORF,5,0.286914,0.174046,1
9E,0.553821,MSP,IND,5,0.286914,0.157252,0
9E,0.557404,GTR,MEM,5,0.286914,0.083969,0
AA,0.139127,BNA,LGA,5,0.286914,0.19084,1
AA,0.148854,DFW,MSY,5,0.286914,0.122137,0
AA,0.167541,DFW,IAD,5,0.286914,0.244275,0
AA,0.172917,AUS,DFW,5,0.286914,0.099237,0
AA,0.174325,RDU,MIA,5,0.286914,0.198473,0
AA,0.174453,LAX,ORD,5,0.286914,0.381679,0
AA,0.203379,DFW,EWR,5,0.286914,0.29771,0
AA,0.208371,RIC,DFW,5,0.286914,0.328244,0
AA,0.235505,SDF,DFW,5,0.286914,0.229008,1
AA,0.294637,ORD,DFW,5,0.286914,0.236641,0
AA,0.049149,BWI,DFW,5,0.286914,0.328244,0
AA,0.058364,MCO,MIA,5,0.286914,0.099237,0
AA,0.070907,CMH,DFW,5,0.286914,0.274809,0
AA,0.007424,JFK,SFO,5,0.286914,0.618321,0
AA,0.090362,LGA,DFW,5,0.286914,0.381679,0
AA,0.091514,ORD,MCO,5,0.286914,0.236641,0
AA,0.093562,RNO,DFW,5,0.286914,0.305344,0
AA,0.1198,BOS,MIA,5,0.286914,0.328244,0
AS,0.023039,ANC,FAI,5,0.286914,0.091603,0
AS,0.031102,SEA,LAX,5,0.286914,0.236641,0
AS,0.039165,PSP,SFO,5,0.286914,0.131298,1
AS,0.003712,PDX,BOS,5,0.286914,0.48855,1
AS,0.040189,SFO,SEA,5,0.286914,0.189313,0
AS,0.044285,OAK,SEA,5,0.286914,0.183206,0
AS,0.047357,SMF,SEA,5,0.286914,0.170992,0
AS,0.00512,ANC,BET,5,0.286914,0.117557,0
AS,0.065788,SNA,SEA,5,0.286914,0.264122,0
AS,0.067324,BUR,SEA,5,0.286914,0.244275,0
AS,0.077051,LAS,SEA,5,0.286914,0.244275,0
AS,0.081915,PHX,SEA,5,0.286914,0.287023,0
AS,0.008191,SEA,KTN,5,0.286914,0.2,0
AS,0.084347,SEA,DFW,5,0.286914,0.351145,0
AS,0.084987,DFW,SEA,5,0.286914,0.407634,1
AS,0.089338,GEG,SEA,5,0.286914,0.10229,0
B6,0.135543,AUS,JFK,5,0.286914,0.312977,0
B6,0.140663,RDU,JFK,5,0.286914,0.132824,1
B6,0.153846,BUF,RSW,5,0.286914,0.283969,0
B6,0.158582,CLT,BOS,5,0.286914,0.187786,0
B6,0.163062,BOS,MCO,5,0.286914,0.296183,1
B6,0.16383,BOS,RIC,5,0.286914,0.164885,1
B6,0.165877,BOS,PIT,5,0.286914,0.166412,1
B6,0.025982,SFO,LGB,5,0.286914,0.125191,0
B6,0.029438,SLC,LGB,5,0.286914,0.178626,1
B6,0.033406,LGB,SMF,5,0.286914,0.126718,0
B6,0.053373,PBI,BOS,5,0.286914,0.262595,0
B6,0.066556,EWR,MCO,5,0.286914,0.259542,0
B6,0.079227,HOU,JFK,5,0.286914,0.303817,0
B6,0.084475,SYR,MCO,5,0.286914,0.271756,0
B6,0.08985,JFK,SJU,5,0.286914,0.346565,0
B6,0.094714,MCO,SJU,5,0.286914,0.239695,0
B6,0.117624,ORD,BOS,5,0.286914,0.2,1
CO,0.144503,DFW,EWR,5,0.286914,0.30229,0
CO,0.199411,DCA,IAH,5,0.286914,0.319084,0
CO,0.201203,AUS,IAH,5,0.286914,0.087023,0
CO,0.22053,OMA,IAH,5,0.286914,0.221374,1
CO,0.057212,EWR,SFO,5,0.286914,0.60458,0
DL,0.128376,TUL,ATL,5,0.286914,0.18626,0
DL,0.1294,IAH,ATL,5,0.286914,0.198473,0
DL,0.141047,JFK,SLC,5,0.286914,0.522137,0
DL,0.141687,MSP,CLT,5,0.286914,0.238168,0
DL,0.148726,EWR,DTW,5,0.286914,0.19542,0
DL,0.157942,EWR,SLC,5,0.286914,0.499237,1
DL,0.162806,CMH,ATL,5,0.286914,0.175573,0
DL,0.179317,TPA,MEM,5,0.286914,0.181679,0
DL,0.18098,SAT,DTW,5,0.286914,0.282443,0
DL,0.188916,ORD,ATL,5,0.286914,0.19084,1
DL,0.191604,FLL,LGA,5,0.286914,0.265649,0
DL,0.197875,LGA,ATL,5,0.286914,0.250382,0
DL,0.198259,LAS,MSP,5,0.286914,0.294656,0
DL,0.211442,MSP,SEA,5,0.286914,0.343511,0
DL,0.22629,ATL,MCO,5,0.286914,0.125191,0
DL,0.232945,MIA,JFK,5,0.286914,0.268702,0
DL,0.238193,SLC,DTW,5,0.286914,0.334351,0
DL,0.255344,MSP,LGA,5,0.286914,0.267176,0
DL,0.267887,MLB,ATL,5,0.286914,0.172519,0
DL,0.02675,LAS,JFK,5,0.286914,0.450382,0
DL,0.271215,ORD,DTW,5,0.286914,0.137405,0
DL,0.274414,PVD,ATL,5,0.286914,0.273282,0
DL,0.27467,MHT,ATL,5,0.286914,0.280916,0
DL,0.278638,DTW,CLT,5,0.286914,0.177099,0
DL,0.291181,MCO,LGA,5,0.286914,0.229008,0
DL,0.293997,SRQ,ATL,5,0.286914,0.160305,1
DL,0.313708,MSY,LGA,5,0.286914,0.267176,0
DL,0.324075,BOS,MCO,5,0.286914,0.312977,0
DL,0.332523,MSP,PHX,5,0.286914,0.323664,0
DL,0.333931,DFW,ATL,5,0.286914,0.198473,0
DL,0.33649,MSP,BOS,5,0.286914,0.253435,0
DL,0.337258,FSD,MSP,5,0.286914,0.103817,0
DL,0.338538,PHX,ATL,5,0.286914,0.317557,0
DL,0.340714,JFK,LAX,5,0.286914,0.601527,0
DL,0.373992,MSP,MCO,5,0.286914,0.30229,0
DL,0.375784,MSN,DTW,5,0.286914,0.128244,0
DL,0.37668,DTW,EWR,5,0.286914,0.163359,0
DL,0.377704,TPA,LGA,5,0.286914,0.242748,0
DL,0.043261,LIT,ATL,5,0.286914,0.145038,0
DL,0.095738,JAC,SLC,5,0.286914,0.087023,0
EV,0.657238,FAY,ATL,5,0.286914,0.148092,0
EV,0.674005,CAK,ATL,5,0.286914,0.196947,0
EV,0.701779,ECP,ATL,5,0.286914,0.122137,0
EV,0.714066,STL,DCA,5,0.286914,0.187786,0
EV,0.935108,BOS,DTW,5,0.286914,0.229008,0
F9,0.016255,DEN,DFW,5,0.286914,0.167939,0
F9,0.051197,DEN,LAX,5,0.286914,0.221374,0
F9,0.097914,LAS,DEN,5,0.286914,0.167939,0
F9,0.104185,DEN,MCI,5,0.286914,0.141985,0
FL,0.139511,IND,MCO,5,0.286914,0.219847,0
FL,0.15423,RIC,MCO,5,0.286914,0.2,0
FL,0.155766,MDW,SRQ,5,0.286914,0.235115,0
FL,0.156278,PIT,FLL,5,0.286914,0.261069,0
FL,0.202995,BKG,ATL,5,0.286914,0.143511,0
FL,0.204787,DFW,MCO,5,0.286914,0.227481,1
FL,0.046333,LGA,ATL,5,0.286914,0.233588,0
FL,0.061436,BWI,MCO,5,0.286914,0.21374,0
FL,0.007552,LAX,ATL,5,0.286914,0.381679,0
FL,0.096378,HSV,BWI,5,0.286914,0.167939,0
FL,0.110969,MSP,ATL,5,0.286914,0.238168,0
MQ,0.34673,XNA,DFW,5,0.286914,0.114504,1
MQ,0.360553,MGM,DFW,5,0.286914,0.19084,0
MQ,0.371432,VPS,DFW,5,0.286914,0.21374,0
MQ,0.390119,SAN,LAX,5,0.286914,0.076336,0
MQ,0.415077,DFW,BTR,5,0.286914,0.122137,0
MQ,0.46269,IND,MIA,5,0.286914,0.259542,0
MQ,0.463714,PNS,MIA,5,0.286914,0.152672,0
MQ,0.464354,MIA,BNA,5,0.286914,0.221374,1
MQ,0.470626,MIA,TLH,5,0.286914,0.129771,0
MQ,0.523742,GRB,ORD,5,0.286914,0.099237,0
MQ,0.524638,TYS,ORD,5,0.286914,0.167939,0
MQ,0.528734,ORD,MCI,5,0.286914,0.137405,0
MQ,0.547677,HSV,ORD,5,0.286914,0.198473,0
MQ,0.580187,LGA,XNA,5,0.286914,0.335878,0
OH,0.80814,RDU,MCO,5,0.286914,0.183206,1
OH,0.809676,CLT,CVG,5,0.286914,0.154198,0
OH,0.816716,AZO,DTW,5,0.286914,0.091603,1
OH,0.816972,IAH,CVG,5,0.286914,0.206107,0
OH,0.818508,STL,RDU,5,0.286914,0.184733,1
OH,0.841802,CLE,DTW,5,0.286914,0.090076,0
OH,0.842186,RDU,BOS,5,0.286914,0.198473,0
OH,0.848202,DFW,CVG,5,0.286914,0.2,0
OH,0.854857,ATW,DTW,5,0.286914,0.120611,0
OH,0.859721,MDT,CVG,5,0.286914,0.160305,0
OO,0.587866,CID,MSP,5,0.286914,0.096183,0
OO,0.591962,SFO,LAX,5,0.286914,0.114504,0
OO,0.809932,SFO,ACV,5,0.286914,0.131298,0
OO,0.857801,ATL,ORD,5,0.286914,0.178626,0
OO,0.876744,ASE,DEN,5,0.286914,0.083969,0
UA,0.018303,SFO,DEN,5,0.286914,0.251908,0
UA,0.047613,LGA,ORD,5,0.286914,0.239695,0
UA,0.052989,MSY,DEN,5,0.286914,0.283969,0
UA,0.056188,SNA,DEN,5,0.286914,0.236641,0
UA,0.068476,ORD,LGA,5,0.286914,0.201527,0
UA,0.077051,DCA,ORD,5,0.286914,0.193893,0
UA,0.104697,EWR,ORD,5,0.286914,0.247328,0
UA,0.119416,HNL,LAX,5,0.286914,0.523664,0
US,0.135415,SAT,CLT,5,0.286914,0.244275,0
US,0.162934,MHT,PHL,5,0.286914,0.141985,0
US,0.016127,MKE,PHX,5,0.286914,0.380153,1
US,0.182644,MCO,CLT,5,0.286914,0.149618,0
US,0.1861,TPA,CLT,5,0.286914,0.152672,0
US,0.192756,BWI,CLT,5,0.286914,0.148092,1
US,0.200435,IAD,CLT,5,0.286914,0.132824,0
US,0.208883,PHL,MCO,5,0.286914,0.227481,0
US,0.247536,BUF,PHL,5,0.286914,0.123664,1
US,0.258799,BOS,DCA,5,0.286914,0.152672,0
US,0.270703,LGA,BOS,5,0.286914,0.099237,0
US,0.270831,BOS,LGA,5,0.286914,0.125191,0
US,0.276334,DCA,LGA,5,0.286914,0.123664,1
US,0.276718,LGA,DCA,5,0.286914,0.108397,0
US,0.029438,BOI,PHX,5,0.286914,0.192366,1
US,0.03123,FLL,PHX,5,0.286914,0.480916,0
US,0.045821,MSP,CLT,5,0.286914,0.241221,1
US,0.055292,LAS,PHL,5,0.286914,0.427481,0
US,0.103161,DCA,PHX,5,0.286914,0.48855,0
US,0.120568,ORF,CLT,5,0.286914,0.129771,0
US,0.123128,IND,CLT,5,0.286914,0.155725,1
US,0.12428,JAX,CLT,5,0.286914,0.126718,0
US,0.126072,FLL,DCA,5,0.286914,0.221374,0
US,0.127224,RIC,CLT,5,0.286914,0.116031,0
WN,0.128632,BOI,DEN,5,0.286914,0.167939,0
WN,0.138487,MDW,MSP,5,0.286914,0.137405,0
WN,0.15743,ISP,TPA,5,0.286914,0.282443,1
WN,0.158198,MDW,CLE,5,0.286914,0.114504,0
WN,0.016255,MDW,LAX,5,0.286914,0.412214,0
WN,0.180852,HRL,SAT,5,0.286914,0.083969,0
WN,0.187764,STL,BNA,5,0.286914,0.099237,1
WN,0.0,DAL,HOU,5,0.286914,0.091603,0
WN,0.271343,SMF,SEA,5,0.286914,0.175573,0
WN,0.293869,TPA,BNA,5,0.286914,0.175573,0
WN,0.347498,MDW,IAD,5,0.286914,0.160305,1
WN,0.34865,PIT,TPA,5,0.286914,0.236641,0
WN,0.3786,BDL,MCO,5,0.286914,0.282443,1
WN,0.039677,OKC,PHX,5,0.286914,0.236641,0
WN,0.427109,SJC,SEA,5,0.286914,0.198473,0
WN,0.43658,MDW,MCO,5,0.286914,0.244275,0
WN,0.447331,LIT,PHX,5,0.286914,0.29771,0
WN,0.056316,SDF,PHX,5,0.286914,0.389313,0
WN,0.058492,OAK,ONT,5,0.286914,0.10687,0
WN,0.059388,SAN,MCI,5,0.286914,0.290076,0
WN,0.06054,AUS,BWI,5,0.286914,0.274809,0
WN,3.84E-4,HOU,DAL,5,0.286914,0.091603,0
WN,0.063868,OAK,SAN,5,0.286914,0.129771,0
WN,0.069244,MDW,PIT,5,0.286914,0.122137,0
WN,0.076411,MCI,DEN,5,0.286914,0.183206,0
WN,0.077307,DEN,SLC,5,0.286914,0.145038,0
WN,0.101498,TPA,BWI,5,0.286914,0.198473,0
WN,0.105465,BWI,MHT,5,0.286914,0.114504,0
WN,0.105721,MHT,PHL,5,0.286914,0.145038,0
WN,0.108025,PHL,MCO,5,0.286914,0.251908,1
WN,0.114041,BHM,BWI,5,0.286914,0.167939,0
WN,0.114297,DAL,MSY,5,0.286914,0.122137,0
WN,0.11724,LAX,RNO,5,0.286914,0.122137,0
WN,0.125176,MSY,HOU,5,0.286914,0.114504,0
XE,0.268911,LCH,IAH,5,0.286914,0.067176,0
XE,0.273391,LFT,IAH,5,0.286914,0.09771,0
XE,0.284014,SHV,IAH,5,0.286914,0.094656,0
XE,0.301933,EWR,DTW,5,0.286914,0.181679,0
XE,0.313196,LIT,IAH,5,0.286914,0.129771,0
XE,0.323179,EWR,GRR,5,0.286914,0.20458,0
YV,0.332907,SAV,CLT,5,0.286914,0.109924,0
YV,0.381032,SFO,LAS,5,0.286914,0.129771,0
YV,0.929988,PWM,ORD,5,0.286914,0.270229,0
FL,0.076539,ROC,ATL,5,0.287614,0.229008,0
OH,0.815564,JAN,DCA,5,0.287614,0.20458,0
OO,0.816716,SFO,BOI,5,0.287614,0.140458,1
UA,0.018943,ORD,SFO,5,0.288314,0.436641,0
DL,0.182772,JFK,LAS,5,0.289013,0.545038,0
DL,0.329451,GSO,ATL,5,0.289013,0.140458,0
HA,0.027646,KOA,HNL,5,0.289013,0.064122,0
UA,0.033662,PHX,DEN,5,0.289713,0.169466,0
9E,0.493152,MSP,CLE,5,0.290413,0.175573,0
AA,0.131192,DFW,MCI,5,0.290413,0.145038,0
AA,0.133111,BOS,ORD,5,0.290413,0.290076,0
AA,0.19122,JAX,DFW,5,0.290413,0.267176,0
AA,0.244592,PHX,DFW,5,0.290413,0.21374,0
AA,0.245872,ABQ,DFW,5,0.290413,0.160305,0
AA,0.002944,SFO,JFK,5,0.290413,0.496183,0
AA,0.066172,MIA,JFK,5,0.290413,0.251908,0
AA,0.079355,MSP,DFW,5,0.290413,0.251908,0
AA,0.09305,LAS,DFW,5,0.290413,0.244275,0
AA,0.112377,TUL,DFW,5,0.290413,0.10687,0
AA,0.120312,LGA,MIA,5,0.290413,0.29771,0
AS,0.00448,SEA,MSP,5,0.290413,0.303817,0
AS,0.074363,PDX,SNA,5,0.290413,0.219847,0
B6,0.154998,BUF,BOS,5,0.290413,0.131298,0
B6,0.0032,FLL,JFK,5,0.290413,0.244275,0
DL,0.143735,LAX,SFO,5,0.290413,0.125191,0
DL,0.201459,IND,ATL,5,0.290413,0.175573,0
DL,0.235505,DTW,TPA,5,0.290413,0.254962,0
DL,0.236785,MSP,LAS,5,0.290413,0.325191,0
DL,0.311404,TPA,DCA,5,0.290413,0.189313,0
DL,0.34097,DCA,MCO,5,0.290413,0.230534,1
DL,0.373864,PHX,DTW,5,0.290413,0.351145,0
EV,0.678485,SHV,ATL,5,0.290413,0.172519,0
F9,0.072699,DEN,SAN,5,0.290413,0.216794,0
FL,0.140663,CMH,RSW,5,0.290413,0.247328,0
FL,0.180468,CAK,RSW,5,0.290413,0.265649,1
HA,0.042365,HNL,ITO,5,0.290413,0.076336,0
MQ,0.381288,CSG,DFW,5,0.290413,0.229008,0
MQ,0.465506,MIA,CMH,5,0.290413,0.244275,0
MQ,0.465762,CMH,MIA,5,0.290413,0.259542,0
MQ,0.498144,ORD,PHL,5,0.290413,0.183206,1
MQ,0.517215,SGF,ORD,5,0.290413,0.160305,0
MQ,0.520287,ORD,DSM,5,0.290413,0.122137,0
MQ,0.535646,LSE,ORD,5,0.290413,0.10687,0
MQ,0.551773,FWA,ORD,5,0.290413,0.091603,0
OH,0.822347,OMA,LGA,5,0.290413,0.265649,0
OH,0.833867,MSP,JFK,5,0.290413,0.251908,0
OO,0.572123,MSP,IAH,5,0.290413,0.261069,0
OO,0.573019,FAR,MSP,5,0.290413,0.114504,0
OO,0.832331,ORD,SBN,5,0.290413,0.062595,0
UA,0.012799,ORD,LAX,5,0.290413,0.421374,0
UA,0.006016,CMH,ORD,5,0.290413,0.128244,0
UA,6.4E-4,SFO,JFK,5,0.290413,0.51145,0
US,0.147959,DTW,PHL,5,0.290413,0.151145,0
US,0.231153,PIT,PHL,5,0.290413,0.123664,0
US,0.234225,DFW,CLT,5,0.290413,0.224427,0
US,0.248432,ILM,CLT,5,0.290413,0.09771,0
US,0.06182,DEN,PHL,5,0.290413,0.320611,1
WN,0.137591,HOU,LAX,5,0.290413,0.343511,1
WN,0.146935,SMF,BUR,5,0.290413,0.10687,0
WN,0.164469,MCI,LAS,5,0.290413,0.29771,0
WN,0.170101,PDX,SMF,5,0.290413,0.129771,0
WN,0.182132,SFO,SAN,5,0.290413,0.129771,0
WN,0.19186,BOS,PHL,5,0.290413,0.152672,0
WN,0.231793,MCI,MDW,5,0.290413,0.137405,0
WN,0.236913,PHL,BOS,5,0.290413,0.129771,1
WN,0.254832,DAL,SAT,5,0.290413,0.099237,0
WN,0.281198,OKC,STL,5,0.290413,0.122137,0
WN,0.306668,MCO,MDW,5,0.290413,0.267176,0
WN,0.423397,BUR,SMF,5,0.290413,0.114504,0
WN,0.437348,PHL,PIT,5,0.290413,0.114504,0
WN,0.448355,PBI,TPA,5,0.290413,0.076336,0
WN,0.049533,ELP,PHX,5,0.290413,0.122137,0
WN,0.053245,BWI,STL,5,0.290413,0.221374,0
WN,0.076539,PHX,SMF,5,0.290413,0.198473,0
WN,0.097018,SJC,ONT,5,0.290413,0.10687,0
WN,0.11788,SMF,SNA,5,0.290413,0.137405,0
WN,0.120568,STL,MCI,5,0.290413,0.10687,1
YV,0.333547,MDT,CLT,5,0.290413,0.155725,0
YV,0.37668,AUS,CLT,5,0.290413,0.239695,0
OO,0.880328,SFO,SBA,5,0.291113,0.123664,1
XE,0.755792,ORD,ROA,5,0.291113,0.145038,0
F9,0.060284,MKE,RSW,5,0.291812,0.276336,0
UA,0.049277,SEA,DEN,5,0.291812,0.256489,0
UA,0.067324,ORD,BWI,5,0.291812,0.172519,0
OO,0.818252,FCA,DEN,5,0.292512,0.198473,0
OO,0.851785,JAC,DEN,5,0.293212,0.132824,1
YV,0.930116,CHS,ORD,5,0.293212,0.218321,0
9E,0.503648,GRB,DTW,5,0.293912,0.122137,0
9E,0.535518,PIT,MEM,5,0.293912,0.218321,0
AA,0.135671,JFK,MIA,5,0.293912,0.317557,0
AA,0.141815,DFW,AUS,5,0.293912,0.091603,0
AA,0.204531,DAY,DFW,5,0.293912,0.267176,0
AA,0.243952,DCA,MIA,5,0.293912,0.251908,0
AA,0.253936,PHL,SJU,5,0.293912,0.351145,0
AA,0.025726,LAX,MIA,5,0.293912,0.435115,0
AA,0.305132,DFW,IAH,5,0.293912,0.114504,1
AA,0.041213,BNA,DFW,5,0.293912,0.206107,0
AA,0.054908,DFW,STL,5,0.293912,0.137405,0
AA,0.074235,DCA,STL,5,0.293912,0.21374,0
AS,0.067708,SEA,ONT,5,0.293912,0.224427,0
B6,0.03699,LGB,SEA,5,0.293912,0.248855,0
B6,0.044669,BUR,JFK,5,0.293912,0.479389,0
CO,0.129656,DFW,IAH,5,0.293912,0.100763,0
CO,0.030462,MIA,EWR,5,0.293912,0.259542,0
DL,0.135543,MCO,LAX,5,0.293912,0.519084,0
DL,0.145015,MSP,GRR,5,0.293912,0.129771,0
DL,0.154102,MSP,SLC,5,0.293912,0.282443,0
DL,0.250992,DTW,PHL,5,0.293912,0.167939,0
DL,0.264943,SEA,SLC,5,0.293912,0.2,0
DL,0.302701,JAX,LGA,5,0.293912,0.218321,0
DL,0.339178,PHL,SLC,5,0.293912,0.485496,0
DL,0.038398,CLT,ATL,5,0.293912,0.138931,0
DL,0.038654,MCO,SLC,5,0.293912,0.464122,0
EV,0.688852,SWF,ATL,5,0.293912,0.244275,0
EV,0.691412,GRR,MEM,5,0.293912,0.18626,0
EV,0.941124,AEX,ATL,5,0.293912,0.174046,0
FL,0.159094,FNT,MCO,5,0.293912,0.262595,0
FL,0.028926,LAS,MKE,5,0.293912,0.317557,0
FL,0.068092,MEM,ATL,5,0.293912,0.116031,0
FL,0.121464,FLL,BWI,5,0.293912,0.221374,0
MQ,0.380008,AEX,DFW,5,0.293912,0.122137,0
MQ,0.421989,DFW,HOU,5,0.293912,0.099237,0
MQ,0.434532,MAF,DFW,5,0.293912,0.114504,0
